source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_NRMCB_Wa_1,2021-10-20,2021-11-24,2021-06-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um,Wa SOP1,no DNA Shield. shipped in dry ice,5.0,2021-06-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_210621,2021-10-18,2021-11-24,3-200,3.0,200.0,EMOBON_NRMCBWa_20210621_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_46,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 3-200um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20211026_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_47,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 3-200um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20211026_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_48,2022-02-10,2022-02-23,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,2022-02-09,2022-02-22,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211026_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_49,2022-02-10,2022-02-23,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,2022-02-09,2022-02-22,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211026_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_50,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211026_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_51,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211026_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_52,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction 0.2-3um,Wa SOP1,,5.0,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211026_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_53,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >20um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>20,20.0,,EMOBON_NRMCBWa2_20211026_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_54,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >20um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>20,20.0,,EMOBON_NRMCBWa2_20211026_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_55,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >20um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>20,20.0,,EMOBON_NRMCBWa2_20211026_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_56,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >20um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>20,20.0,,EMOBON_NRMCBWa2_20211026_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_57,,,2021-10-26,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >20um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>20,20.0,,EMOBON_NRMCBWa2_20211026_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_58,,,2021-10-26,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >200um,Wa SOP2,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>200,200.0,,EMOBON_NRMCBWa2_20211026_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_59,,,2021-10-26,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >200um,Wa SOP3,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>200,200.0,,EMOBON_NRMCBWa2_20211026_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_60,,,2021-10-26,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >200um,Wa SOP3,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>200,200.0,,EMOBON_NRMCBWa2_20211026_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_61,,,2021-10-26,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >200um,Wa SOP3,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>200,200.0,,EMOBON_NRMCBWa2_20211026_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_62,,,2021-10-26,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-10-26 size fraction >200um,Wa SOP3,,,2021-10-26,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211026,,,>200,200.0,,EMOBON_NRMCBWa2_20211026_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_63,2022-02-10,2022-02-23,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,2022-02-09,2022-02-22,3-200,3.0,200.0,EMOBON_NRMCBWa_20211221_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_64,2022-02-10,2022-02-23,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,2022-02-09,2022-02-22,3-200,3.0,200.0,EMOBON_NRMCBWa_20211221_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_65,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20211221_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_66,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20211221_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_67,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 3-200um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20211221_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_68,2022-02-10,2022-02-23,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,2022-02-09,2022-02-22,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211221_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_69,2022-02-10,2022-02-23,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,2022-02-09,2022-02-22,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211221_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_70,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211221_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_71,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211221_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_72,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,Wa SOP1,,5.0,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20211221_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_73,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >20um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>20,20.0,,EMOBON_NRMCBWa2_20211221_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_74,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >20um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>20,20.0,,EMOBON_NRMCBWa2_20211221_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_75,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >20um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>20,20.0,,EMOBON_NRMCBWa2_20211221_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_76,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >20um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>20,20.0,,EMOBON_NRMCBWa2_20211221_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_77,,,2021-12-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >20um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>20,20.0,,EMOBON_NRMCBWa2_20211221_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_78,,,2021-12-21,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >200um,Wa SOP2,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>200,200.0,,EMOBON_NRMCBWa2_20211221_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_79,,,2021-12-21,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >200um,Wa SOP3,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>200,200.0,,EMOBON_NRMCBWa2_20211221_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_80,,,2021-12-21,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >200um,Wa SOP3,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>200,200.0,,EMOBON_NRMCBWa2_20211221_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_81,,,2021-12-21,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >200um,Wa SOP3,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>200,200.0,,EMOBON_NRMCBWa2_20211221_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_82,,,2021-12-21,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction >200um,Wa SOP3,,,2021-12-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_211221,,,>200,200.0,,EMOBON_NRMCBWa2_20211221_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_83,2022-10-19,2023-06-01,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 3-200um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,2022-10-17,2023-06-01,3-200,3.0,200.0,EMOBON_NRMCBWa_20220302_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_84,2022-10-19,2023-06-01,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 3-200um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,2022-10-17,2023-06-01,3-200,3.0,200.0,EMOBON_NRMCBWa_20220302_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_85,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 3-200um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20220302_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_86,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 3-200um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20220302_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_87,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 3-200um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,3-200,3.0,200.0,EMOBON_NRMCBWa_20220302_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_88,2022-10-19,2023-06-01,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 0.2-3um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220302_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_89,2022-10-19,2023-06-01,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 0.2-3um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220302_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_90,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 0.2-3um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220302_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_91,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 0.2-3um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220302_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_92,,,2022-03-02,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-03-02 size fraction 0.2-3um,Wa SOP1,,5.0,2022-03-02,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220302,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220302_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
